idx,modelID,modelName,disName,folderName,model_texture_name,resolution,qa,LQpQt
2304,9,PRI_Hepatus,PRI_Hepatus_simpL2_qp10_qt8_decompJPEG_1440x1440_Q75,arthropod-hepatus-epheliticus,PRI_Hepatus,1440x1440,75,L2_qp10_qt8
2305,9,PRI_Hepatus,PRI_Hepatus_simpL2_qp10_qt9_decompJPEG_512x512_Q10,arthropod-hepatus-epheliticus,PRI_Hepatus,512x512,10,L2_qp10_qt9
2306,9,PRI_Hepatus,PRI_Hepatus_simpL2_qp11_qt7_decompJPEG_512x512_Q75,arthropod-hepatus-epheliticus,PRI_Hepatus,512x512,75,L2_qp11_qt7
2307,9,PRI_Hepatus,PRI_Hepatus_simpL2_qp11_qt8_decompJPEG_512x512_Q90,arthropod-hepatus-epheliticus,PRI_Hepatus,512x512,90,L2_qp11_qt8
2308,9,PRI_Hepatus,PRI_Hepatus_simpL2_qp11_qt8_decompJPEG_712x712_Q75,arthropod-hepatus-epheliticus,PRI_Hepatus,712x712,75,L2_qp11_qt8
2309,9,PRI_Hepatus,PRI_Hepatus_simpL2_qp8_qt10_decompJPEG_2048x2048_Q50,arthropod-hepatus-epheliticus,PRI_Hepatus,2048x2048,50,L2_qp8_qt10
2310,9,PRI_Hepatus,PRI_Hepatus_simpL3_qp10_qt6_decompJPEG_2048x2048_Q25,arthropod-hepatus-epheliticus,PRI_Hepatus,2048x2048,25,L3_qp10_qt6
2311,9,PRI_Hepatus,PRI_Hepatus_simpL3_qp10_qt8_decompJPEG_1440x1440_Q75,arthropod-hepatus-epheliticus,PRI_Hepatus,1440x1440,75,L3_qp10_qt8
2312,9,PRI_Hepatus,PRI_Hepatus_simpL3_qp10_qt8_decompJPEG_512x512_Q90,arthropod-hepatus-epheliticus,PRI_Hepatus,512x512,90,L3_qp10_qt8
2313,9,PRI_Hepatus,PRI_Hepatus_simpL3_qp11_qt7_decompJPEG_512x512_Q10,arthropod-hepatus-epheliticus,PRI_Hepatus,512x512,10,L3_qp11_qt7
2314,9,PRI_Hepatus,PRI_Hepatus_simpL3_qp11_qt8_decompJPEG_512x512_Q75,arthropod-hepatus-epheliticus,PRI_Hepatus,512x512,75,L3_qp11_qt8
2315,9,PRI_Hepatus,PRI_Hepatus_simpL3_qp7_qt6_decompJPEG_2048x2048_Q10,arthropod-hepatus-epheliticus,PRI_Hepatus,2048x2048,10,L3_qp7_qt6
2316,9,PRI_Hepatus,PRI_Hepatus_simpL3_qp8_qt9_decompJPEG_712x712_Q10,arthropod-hepatus-epheliticus,PRI_Hepatus,712x712,10,L3_qp8_qt9
2317,9,PRI_Hepatus,PRI_Hepatus_simpL4_qp11_qt8_decompJPEG_512x512_Q90,arthropod-hepatus-epheliticus,PRI_Hepatus,512x512,90,L4_qp11_qt8
2318,9,PRI_Hepatus,PRI_Hepatus_simpL4_qp11_qt9_decompJPEG_512x512_Q10,arthropod-hepatus-epheliticus,PRI_Hepatus,512x512,10,L4_qp11_qt9
2319,9,PRI_Hepatus,PRI_Hepatus_simpL4_qp8_qt10_decompJPEG_2048x2048_Q50,arthropod-hepatus-epheliticus,PRI_Hepatus,2048x2048,50,L4_qp8_qt10
2320,9,PRI_Hepatus,PRI_Hepatus_simpL4_qp9_qt6_decompJPEG_712x712_Q25,arthropod-hepatus-epheliticus,PRI_Hepatus,712x712,25,L4_qp9_qt6
2321,9,PRI_Hepatus,PRI_Hepatus_simpL4_qp9_qt7_decompJPEG_1024x1024_Q90,arthropod-hepatus-epheliticus,PRI_Hepatus,1024x1024,90,L4_qp9_qt7
2322,9,PRI_Hepatus,PRI_Hepatus_simpL4_qp9_qt7_decompJPEG_512x512_Q10,arthropod-hepatus-epheliticus,PRI_Hepatus,512x512,10,L4_qp9_qt7
2323,9,PRI_Hepatus,PRI_Hepatus_simpL5_qp11_qt8_decompJPEG_512x512_Q10,arthropod-hepatus-epheliticus,PRI_Hepatus,512x512,10,L5_qp11_qt8
2324,9,PRI_Hepatus,PRI_Hepatus_simpL5_qp11_qt8_decompJPEG_512x512_Q50,arthropod-hepatus-epheliticus,PRI_Hepatus,512x512,50,L5_qp11_qt8
2325,9,PRI_Hepatus,PRI_Hepatus_simpL5_qp7_qt10_decompJPEG_2048x2048_Q10,arthropod-hepatus-epheliticus,PRI_Hepatus,2048x2048,10,L5_qp7_qt10
2326,9,PRI_Hepatus,PRI_Hepatus_simpL5_qp7_qt10_decompJPEG_2048x2048_Q75,arthropod-hepatus-epheliticus,PRI_Hepatus,2048x2048,75,L5_qp7_qt10
2327,9,PRI_Hepatus,PRI_Hepatus_simpL5_qp7_qt6_decompJPEG_2048x2048_Q10,arthropod-hepatus-epheliticus,PRI_Hepatus,2048x2048,10,L5_qp7_qt6
2328,9,PRI_Hepatus,PRI_Hepatus_simpL5_qp9_qt7_decompJPEG_512x512_Q50,arthropod-hepatus-epheliticus,PRI_Hepatus,512x512,50,L5_qp9_qt7
2329,9,PRI_Hepatus,PRI_Hepatus_simpL6_qp10_qt6_decompJPEG_1024x1024_Q50,arthropod-hepatus-epheliticus,PRI_Hepatus,1024x1024,50,L6_qp10_qt6
2330,9,PRI_Hepatus,PRI_Hepatus_simpL6_qp10_qt8_decompJPEG_512x512_Q25,arthropod-hepatus-epheliticus,PRI_Hepatus,512x512,25,L6_qp10_qt8
2331,9,PRI_Hepatus,PRI_Hepatus_simpL6_qp10_qt8_decompJPEG_712x712_Q75,arthropod-hepatus-epheliticus,PRI_Hepatus,712x712,75,L6_qp10_qt8
2332,9,PRI_Hepatus,PRI_Hepatus_simpL6_qp8_qt10_decompJPEG_1024x1024_Q25,arthropod-hepatus-epheliticus,PRI_Hepatus,1024x1024,25,L6_qp8_qt10
2333,9,PRI_Hepatus,PRI_Hepatus_simpL6_qp8_qt10_decompJPEG_2048x2048_Q25,arthropod-hepatus-epheliticus,PRI_Hepatus,2048x2048,25,L6_qp8_qt10
2334,9,PRI_Hepatus,PRI_Hepatus_simpL6_qp8_qt10_decompJPEG_2048x2048_Q90,arthropod-hepatus-epheliticus,PRI_Hepatus,2048x2048,90,L6_qp8_qt10
2335,9,PRI_Hepatus,PRI_Hepatus_simpL6_qp8_qt10_decompJPEG_712x712_Q90,arthropod-hepatus-epheliticus,PRI_Hepatus,712x712,90,L6_qp8_qt10
2336,9,PRI_Hepatus,PRI_Hepatus_simpL6_qp8_qt9_decompJPEG_512x512_Q90,arthropod-hepatus-epheliticus,PRI_Hepatus,512x512,90,L6_qp8_qt9
2337,9,PRI_Hepatus,PRI_Hepatus_simpL7_qp10_qt7_decompJPEG_512x512_Q50,arthropod-hepatus-epheliticus,PRI_Hepatus,512x512,50,L7_qp10_qt7
2338,9,PRI_Hepatus,PRI_Hepatus_simpL7_qp10_qt8_decompJPEG_712x712_Q25,arthropod-hepatus-epheliticus,PRI_Hepatus,712x712,25,L7_qp10_qt8
2339,9,PRI_Hepatus,PRI_Hepatus_simpL7_qp8_qt10_decompJPEG_712x712_Q90,arthropod-hepatus-epheliticus,PRI_Hepatus,712x712,90,L7_qp8_qt10
2340,9,PRI_Hepatus,PRI_Hepatus_simpL7_qp8_qt9_decompJPEG_2048x2048_Q10,arthropod-hepatus-epheliticus,PRI_Hepatus,2048x2048,10,L7_qp8_qt9
2341,9,PRI_Hepatus,PRI_Hepatus_simpL7_qp9_qt7_decompJPEG_1440x1440_Q10,arthropod-hepatus-epheliticus,PRI_Hepatus,1440x1440,10,L7_qp9_qt7
2342,9,PRI_Hepatus,PRI_Hepatus_simpL8_qp11_qt7_decompJPEG_1024x1024_Q50,arthropod-hepatus-epheliticus,PRI_Hepatus,1024x1024,50,L8_qp11_qt7
2343,9,PRI_Hepatus,PRI_Hepatus_simpL8_qp11_qt7_decompJPEG_1440x1440_Q25,arthropod-hepatus-epheliticus,PRI_Hepatus,1440x1440,25,L8_qp11_qt7
2344,9,PRI_Hepatus,PRI_Hepatus_simpL8_qp11_qt7_decompJPEG_512x512_Q50,arthropod-hepatus-epheliticus,PRI_Hepatus,512x512,50,L8_qp11_qt7
2345,9,PRI_Hepatus,PRI_Hepatus_simpL8_qp11_qt8_decompJPEG_712x712_Q10,arthropod-hepatus-epheliticus,PRI_Hepatus,712x712,10,L8_qp11_qt8
2346,9,PRI_Hepatus,PRI_Hepatus_simpL8_qp7_qt6_decompJPEG_1024x1024_Q10,arthropod-hepatus-epheliticus,PRI_Hepatus,1024x1024,10,L8_qp7_qt6
2347,9,PRI_Hepatus,PRI_Hepatus_simpL8_qp8_qt10_decompJPEG_1024x1024_Q75,arthropod-hepatus-epheliticus,PRI_Hepatus,1024x1024,75,L8_qp8_qt10
2348,9,PRI_Hepatus,PRI_Hepatus_simpL8_qp8_qt10_decompJPEG_1440x1440_Q50,arthropod-hepatus-epheliticus,PRI_Hepatus,1440x1440,50,L8_qp8_qt10
2349,9,PRI_Hepatus,PRI_Hepatus_simpL8_qp9_qt6_decompJPEG_1440x1440_Q10,arthropod-hepatus-epheliticus,PRI_Hepatus,1440x1440,10,L8_qp9_qt6
2350,9,PRI_Hepatus,PRI_Hepatus_simpL9_qp10_qt6_decompJPEG_2048x2048_Q25,arthropod-hepatus-epheliticus,PRI_Hepatus,2048x2048,25,L9_qp10_qt6
2351,9,PRI_Hepatus,PRI_Hepatus_simpL9_qp9_qt6_decompJPEG_2048x2048_Q90,arthropod-hepatus-epheliticus,PRI_Hepatus,2048x2048,90,L9_qp9_qt6
2352,9,PRI_Hepatus,PRI_Hepatus_simpL9_qp9_qt8_decompJPEG_512x512_Q10,arthropod-hepatus-epheliticus,PRI_Hepatus,512x512,10,L9_qp9_qt8
2353,42,rescue_craft,rescue_craft_simpL1_qp10_qt7_decompJPEG_2048x2048_Q25,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,2048x2048,25,L1_qp10_qt7
2354,42,rescue_craft,rescue_craft_simpL1_qp10_qt7_decompJPEG_512x512_Q25,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,512x512,25,L1_qp10_qt7
2355,42,rescue_craft,rescue_craft_simpL1_qp11_qt6_decompJPEG_712x712_Q50,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,712x712,50,L1_qp11_qt6
2356,42,rescue_craft,rescue_craft_simpL1_qp8_qt7_decompJPEG_1440x1440_Q25,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,1440x1440,25,L1_qp8_qt7
2357,42,rescue_craft,rescue_craft_simpL1_qp9_qt9_decompJPEG_512x512_Q50,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,512x512,50,L1_qp9_qt9
2358,42,rescue_craft,rescue_craft_simpL2_qp10_qt8_decompJPEG_712x712_Q50,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,712x712,50,L2_qp10_qt8
2359,42,rescue_craft,rescue_craft_simpL2_qp11_qt8_decompJPEG_1440x1440_Q90,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,1440x1440,90,L2_qp11_qt8
2360,42,rescue_craft,rescue_craft_simpL2_qp9_qt6_decompJPEG_512x512_Q10,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,512x512,10,L2_qp9_qt6
2361,42,rescue_craft,rescue_craft_simpL3_qp10_qt8_decompJPEG_712x712_Q10,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,712x712,10,L3_qp10_qt8
2362,42,rescue_craft,rescue_craft_simpL4_qp10_qt8_decompJPEG_712x712_Q75,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,712x712,75,L4_qp10_qt8
2363,42,rescue_craft,rescue_craft_simpL4_qp11_qt9_decompJPEG_712x712_Q10,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,712x712,10,L4_qp11_qt9
2364,42,rescue_craft,rescue_craft_simpL4_qp9_qt7_decompJPEG_1024x1024_Q50,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,1024x1024,50,L4_qp9_qt7
2365,42,rescue_craft,rescue_craft_simpL5_qp11_qt10_decompJPEG_512x512_Q10,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,512x512,10,L5_qp11_qt10
2366,42,rescue_craft,rescue_craft_simpL5_qp11_qt10_decompJPEG_712x712_Q10,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,712x712,10,L5_qp11_qt10
2367,42,rescue_craft,rescue_craft_simpL6_qp10_qt10_decompJPEG_1440x1440_Q50,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,1440x1440,50,L6_qp10_qt10
2368,42,rescue_craft,rescue_craft_simpL6_qp11_qt10_decompJPEG_512x512_Q25,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,512x512,25,L6_qp11_qt10
2369,42,rescue_craft,rescue_craft_simpL6_qp11_qt10_decompJPEG_712x712_Q10,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,712x712,10,L6_qp11_qt10
2370,42,rescue_craft,rescue_craft_simpL6_qp8_qt7_decompJPEG_2048x2048_Q90,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,2048x2048,90,L6_qp8_qt7
2371,42,rescue_craft,rescue_craft_simpL7_qp10_qt6_decompJPEG_512x512_Q25,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,512x512,25,L7_qp10_qt6
2372,42,rescue_craft,rescue_craft_simpL7_qp10_qt8_decompJPEG_712x712_Q90,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,712x712,90,L7_qp10_qt8
2373,42,rescue_craft,rescue_craft_simpL7_qp11_qt7_decompJPEG_2048x2048_Q10,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,2048x2048,10,L7_qp11_qt7
2374,42,rescue_craft,rescue_craft_simpL7_qp11_qt8_decompJPEG_712x712_Q10,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,712x712,10,L7_qp11_qt8
2375,42,rescue_craft,rescue_craft_simpL7_qp11_qt9_decompJPEG_712x712_Q10,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,712x712,10,L7_qp11_qt9
2376,42,rescue_craft,rescue_craft_simpL7_qp9_qt7_decompJPEG_2048x2048_Q50,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,2048x2048,50,L7_qp9_qt7
2377,42,rescue_craft,rescue_craft_simpL7_qp9_qt7_decompJPEG_2048x2048_Q90,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,2048x2048,90,L7_qp9_qt7
2378,42,rescue_craft,rescue_craft_simpL8_qp10_qt10_decompJPEG_712x712_Q10,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,712x712,10,L8_qp10_qt10
2379,42,rescue_craft,rescue_craft_simpL8_qp10_qt10_decompJPEG_712x712_Q50,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,712x712,50,L8_qp10_qt10
2380,42,rescue_craft,rescue_craft_simpL8_qp10_qt8_decompJPEG_2048x2048_Q25,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,2048x2048,25,L8_qp10_qt8
2381,42,rescue_craft,rescue_craft_simpL8_qp10_qt9_decompJPEG_1024x1024_Q25,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,1024x1024,25,L8_qp10_qt9
2382,42,rescue_craft,rescue_craft_simpL8_qp11_qt10_decompJPEG_512x512_Q25,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,512x512,25,L8_qp11_qt10
2383,42,rescue_craft,rescue_craft_simpL8_qp11_qt7_decompJPEG_512x512_Q75,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,512x512,75,L8_qp11_qt7
2384,42,rescue_craft,rescue_craft_simpL9_qp10_qt10_decompJPEG_1440x1440_Q25,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,1440x1440,25,L9_qp10_qt10
2385,42,rescue_craft,rescue_craft_simpL9_qp10_qt6_decompJPEG_1024x1024_Q50,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,1024x1024,50,L9_qp10_qt6
2386,42,rescue_craft,rescue_craft_simpL9_qp10_qt7_decompJPEG_1024x1024_Q10,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,1024x1024,10,L9_qp10_qt7
2387,42,rescue_craft,rescue_craft_simpL9_qp10_qt7_decompJPEG_1024x1024_Q75,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,1024x1024,75,L9_qp10_qt7
2388,42,rescue_craft,rescue_craft_simpL9_qp10_qt7_decompJPEG_1440x1440_Q25,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,1440x1440,25,L9_qp10_qt7
2389,42,rescue_craft,rescue_craft_simpL9_qp10_qt7_decompJPEG_1440x1440_Q90,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,1440x1440,90,L9_qp10_qt7
2390,42,rescue_craft,rescue_craft_simpL9_qp10_qt7_decompJPEG_2048x2048_Q25,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,2048x2048,25,L9_qp10_qt7
2391,42,rescue_craft,rescue_craft_simpL9_qp10_qt7_decompJPEG_512x512_Q25,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,512x512,25,L9_qp10_qt7
2392,42,rescue_craft,rescue_craft_simpL9_qp10_qt7_decompJPEG_512x512_Q50,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,512x512,50,L9_qp10_qt7
2393,42,rescue_craft,rescue_craft_simpL9_qp10_qt7_decompJPEG_712x712_Q25,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,712x712,25,L9_qp10_qt7
2394,42,rescue_craft,rescue_craft_simpL9_qp10_qt8_decompJPEG_1440x1440_Q25,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,1440x1440,25,L9_qp10_qt8
2395,42,rescue_craft,rescue_craft_simpL9_qp10_qt8_decompJPEG_512x512_Q25,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,512x512,25,L9_qp10_qt8
2396,42,rescue_craft,rescue_craft_simpL9_qp10_qt8_decompJPEG_512x512_Q50,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,512x512,50,L9_qp10_qt8
2397,42,rescue_craft,rescue_craft_simpL9_qp10_qt8_decompJPEG_512x512_Q75,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,512x512,75,L9_qp10_qt8
2398,42,rescue_craft,rescue_craft_simpL9_qp11_qt8_decompJPEG_1024x1024_Q50,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,1024x1024,50,L9_qp11_qt8
2399,42,rescue_craft,rescue_craft_simpL9_qp8_qt10_decompJPEG_1024x1024_Q10,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,1024x1024,10,L9_qp8_qt10
2400,42,rescue_craft,rescue_craft_simpL9_qp8_qt10_decompJPEG_712x712_Q10,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,712x712,10,L9_qp8_qt10
2401,42,rescue_craft,rescue_craft_simpL9_qp8_qt6_decompJPEG_712x712_Q25,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,712x712,25,L9_qp8_qt6
2402,42,rescue_craft,rescue_craft_simpL9_qp8_qt9_decompJPEG_1024x1024_Q90,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,1024x1024,90,L9_qp8_qt9
2403,42,rescue_craft,rescue_craft_simpL9_qp8_qt9_decompJPEG_2048x2048_Q50,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,2048x2048,50,L9_qp8_qt9
2404,42,rescue_craft,rescue_craft_simpL9_qp9_qt7_decompJPEG_1440x1440_Q10,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,1440x1440,10,L9_qp9_qt7
2405,42,rescue_craft,rescue_craft_simpL9_qp9_qt8_decompJPEG_1440x1440_Q10,air-sea-rescue-craft-asr-10,ASR10_8k_albedo,1440x1440,10,L9_qp9_qt8
2406,45,SculptureShaman,SculptureShaman_simpL1_qp10_qt8_decompJPEG_2048x2048_Q10,skulptur,ShamanModel,2048x2048,10,L1_qp10_qt8
2407,45,SculptureShaman,SculptureShaman_simpL1_qp10_qt8_decompJPEG_2048x2048_Q25,skulptur,ShamanModel,2048x2048,25,L1_qp10_qt8
2408,45,SculptureShaman,SculptureShaman_simpL1_qp11_qt8_decompJPEG_2048x2048_Q10,skulptur,ShamanModel,2048x2048,10,L1_qp11_qt8
2409,45,SculptureShaman,SculptureShaman_simpL1_qp7_qt6_decompJPEG_1024x1024_Q10,skulptur,ShamanModel,1024x1024,10,L1_qp7_qt6
2410,45,SculptureShaman,SculptureShaman_simpL1_qp7_qt6_decompJPEG_2048x2048_Q25,skulptur,ShamanModel,2048x2048,25,L1_qp7_qt6
2411,45,SculptureShaman,SculptureShaman_simpL1_qp8_qt8_decompJPEG_712x712_Q10,skulptur,ShamanModel,712x712,10,L1_qp8_qt8
2412,45,SculptureShaman,SculptureShaman_simpL1_qp9_qt6_decompJPEG_1024x1024_Q50,skulptur,ShamanModel,1024x1024,50,L1_qp9_qt6
2413,45,SculptureShaman,SculptureShaman_simpL1_qp9_qt7_decompJPEG_1024x1024_Q25,skulptur,ShamanModel,1024x1024,25,L1_qp9_qt7
2414,45,SculptureShaman,SculptureShaman_simpL1_qp9_qt8_decompJPEG_2048x2048_Q10,skulptur,ShamanModel,2048x2048,10,L1_qp9_qt8
2415,45,SculptureShaman,SculptureShaman_simpL1_qp9_qt8_decompJPEG_712x712_Q25,skulptur,ShamanModel,712x712,25,L1_qp9_qt8
2416,45,SculptureShaman,SculptureShaman_simpL1_qp9_qt9_decompJPEG_2048x2048_Q10,skulptur,ShamanModel,2048x2048,10,L1_qp9_qt9
2417,45,SculptureShaman,SculptureShaman_simpL10_qp10_qt6_decompJPEG_1440x1440_Q90,skulptur,ShamanModel,1440x1440,90,L10_qp10_qt6
2418,45,SculptureShaman,SculptureShaman_simpL10_qp10_qt6_decompJPEG_2048x2048_Q25,skulptur,ShamanModel,2048x2048,25,L10_qp10_qt6
2419,45,SculptureShaman,SculptureShaman_simpL10_qp10_qt7_decompJPEG_712x712_Q75,skulptur,ShamanModel,712x712,75,L10_qp10_qt7
2420,45,SculptureShaman,SculptureShaman_simpL10_qp10_qt8_decompJPEG_512x512_Q50,skulptur,ShamanModel,512x512,50,L10_qp10_qt8
2421,45,SculptureShaman,SculptureShaman_simpL10_qp11_qt6_decompJPEG_1024x1024_Q10,skulptur,ShamanModel,1024x1024,10,L10_qp11_qt6
2422,45,SculptureShaman,SculptureShaman_simpL10_qp11_qt6_decompJPEG_1440x1440_Q25,skulptur,ShamanModel,1440x1440,25,L10_qp11_qt6
2423,45,SculptureShaman,SculptureShaman_simpL10_qp11_qt6_decompJPEG_1440x1440_Q90,skulptur,ShamanModel,1440x1440,90,L10_qp11_qt6
2424,45,SculptureShaman,SculptureShaman_simpL10_qp11_qt6_decompJPEG_2048x2048_Q10,skulptur,ShamanModel,2048x2048,10,L10_qp11_qt6
2425,45,SculptureShaman,SculptureShaman_simpL10_qp11_qt7_decompJPEG_1440x1440_Q25,skulptur,ShamanModel,1440x1440,25,L10_qp11_qt7
2426,45,SculptureShaman,SculptureShaman_simpL10_qp11_qt8_decompJPEG_712x712_Q75,skulptur,ShamanModel,712x712,75,L10_qp11_qt8
2427,45,SculptureShaman,SculptureShaman_simpL10_qp7_qt6_decompJPEG_1024x1024_Q10,skulptur,ShamanModel,1024x1024,10,L10_qp7_qt6
2428,45,SculptureShaman,SculptureShaman_simpL10_qp7_qt6_decompJPEG_1024x1024_Q75,skulptur,ShamanModel,1024x1024,75,L10_qp7_qt6
2429,45,SculptureShaman,SculptureShaman_simpL10_qp7_qt6_decompJPEG_2048x2048_Q25,skulptur,ShamanModel,2048x2048,25,L10_qp7_qt6
2430,45,SculptureShaman,SculptureShaman_simpL10_qp7_qt7_decompJPEG_2048x2048_Q25,skulptur,ShamanModel,2048x2048,25,L10_qp7_qt7
2431,45,SculptureShaman,SculptureShaman_simpL10_qp7_qt7_decompJPEG_712x712_Q75,skulptur,ShamanModel,712x712,75,L10_qp7_qt7
2432,45,SculptureShaman,SculptureShaman_simpL10_qp8_qt6_decompJPEG_2048x2048_Q25,skulptur,ShamanModel,2048x2048,25,L10_qp8_qt6
2433,45,SculptureShaman,SculptureShaman_simpL10_qp8_qt6_decompJPEG_512x512_Q75,skulptur,ShamanModel,512x512,75,L10_qp8_qt6
2434,45,SculptureShaman,SculptureShaman_simpL10_qp8_qt9_decompJPEG_1024x1024_Q90,skulptur,ShamanModel,1024x1024,90,L10_qp8_qt9
2435,45,SculptureShaman,SculptureShaman_simpL10_qp9_qt6_decompJPEG_2048x2048_Q25,skulptur,ShamanModel,2048x2048,25,L10_qp9_qt6
2436,45,SculptureShaman,SculptureShaman_simpL10_qp9_qt6_decompJPEG_712x712_Q50,skulptur,ShamanModel,712x712,50,L10_qp9_qt6
2437,45,SculptureShaman,SculptureShaman_simpL10_qp9_qt7_decompJPEG_512x512_Q25,skulptur,ShamanModel,512x512,25,L10_qp9_qt7
2438,45,SculptureShaman,SculptureShaman_simpL2_qp11_qt8_decompJPEG_2048x2048_Q10,skulptur,ShamanModel,2048x2048,10,L2_qp11_qt8
2439,45,SculptureShaman,SculptureShaman_simpL2_qp9_qt8_decompJPEG_1440x1440_Q50,skulptur,ShamanModel,1440x1440,50,L2_qp9_qt8
2440,45,SculptureShaman,SculptureShaman_simpL2_qp9_qt8_decompJPEG_512x512_Q25,skulptur,ShamanModel,512x512,25,L2_qp9_qt8
2441,45,SculptureShaman,SculptureShaman_simpL3_qp11_qt6_decompJPEG_512x512_Q90,skulptur,ShamanModel,512x512,90,L3_qp11_qt6
2442,45,SculptureShaman,SculptureShaman_simpL3_qp7_qt8_decompJPEG_1440x1440_Q25,skulptur,ShamanModel,1440x1440,25,L3_qp7_qt8
2443,45,SculptureShaman,SculptureShaman_simpL3_qp8_qt8_decompJPEG_2048x2048_Q75,skulptur,ShamanModel,2048x2048,75,L3_qp8_qt8
2444,45,SculptureShaman,SculptureShaman_simpL4_qp10_qt8_decompJPEG_2048x2048_Q10,skulptur,ShamanModel,2048x2048,10,L4_qp10_qt8
2445,45,SculptureShaman,SculptureShaman_simpL4_qp8_qt10_decompJPEG_2048x2048_Q10,skulptur,ShamanModel,2048x2048,10,L4_qp8_qt10
2446,45,SculptureShaman,SculptureShaman_simpL4_qp8_qt8_decompJPEG_712x712_Q10,skulptur,ShamanModel,712x712,10,L4_qp8_qt8
2447,45,SculptureShaman,SculptureShaman_simpL4_qp9_qt8_decompJPEG_2048x2048_Q90,skulptur,ShamanModel,2048x2048,90,L4_qp9_qt8
2448,45,SculptureShaman,SculptureShaman_simpL5_qp10_qt8_decompJPEG_2048x2048_Q10,skulptur,ShamanModel,2048x2048,10,L5_qp10_qt8
2449,45,SculptureShaman,SculptureShaman_simpL5_qp11_qt6_decompJPEG_512x512_Q25,skulptur,ShamanModel,512x512,25,L5_qp11_qt6
2450,45,SculptureShaman,SculptureShaman_simpL5_qp11_qt7_decompJPEG_2048x2048_Q50,skulptur,ShamanModel,2048x2048,50,L5_qp11_qt7
2451,45,SculptureShaman,SculptureShaman_simpL5_qp7_qt10_decompJPEG_1024x1024_Q75,skulptur,ShamanModel,1024x1024,75,L5_qp7_qt10
2452,45,SculptureShaman,SculptureShaman_simpL5_qp7_qt6_decompJPEG_1024x1024_Q10,skulptur,ShamanModel,1024x1024,10,L5_qp7_qt6
2453,45,SculptureShaman,SculptureShaman_simpL5_qp8_qt8_decompJPEG_712x712_Q90,skulptur,ShamanModel,712x712,90,L5_qp8_qt8
2454,45,SculptureShaman,SculptureShaman_simpL6_qp11_qt6_decompJPEG_712x712_Q50,skulptur,ShamanModel,712x712,50,L6_qp11_qt6
2455,45,SculptureShaman,SculptureShaman_simpL6_qp7_qt10_decompJPEG_1024x1024_Q75,skulptur,ShamanModel,1024x1024,75,L6_qp7_qt10
2456,45,SculptureShaman,SculptureShaman_simpL6_qp7_qt8_decompJPEG_1440x1440_Q25,skulptur,ShamanModel,1440x1440,25,L6_qp7_qt8
